name,serviceCode,startDate,rateCents
"Customer C-00091","SW-ROLLOFF-20YD","2023-01-22",36548
"Customer C-25499","SW-RO-30YD","2022-01-23",54758
"Customer C-44238","SW-RES-1-BW","2022-01-17",18673
"Customer C-43205","SW-RO-40","2022-01-09",56070
"Customer C-23340","OLD-SVC-7","23-Jun-24",14925
"Customer C-31324","SW-COMM-2YD","04/06/2022",6088
"Customer C-40730","SW-COMM-6YD","18-Dec-24",11198
"Customer C-08563","SW-RO-20YD","09-Sep-24",36812
"Customer C-43687","SW-COMM-8","02/03/2024",13567
"Customer C-35206","SW-COMM-8YD","04/07/2021",18858
"Customer C-08658","SW-FL-2YD","2024-01-24",7550
"Customer C-02034","SW-RES-1-M","04/24/2024",20538
"Customer C-36334","SW-ROLLOFF-10YD","22-Nov-20",30012
"Customer C-29756","SW-ROLLOFF-20YD","2022-06-02",44229
"Customer C-29042","SW-RO-30","12/26/2024",50019
"Customer C-09820","SW-ROLLOFF-40YD","27-Jun-19",64054
"Customer C-24130","SW-RO-10","02/16/21",30438
"Customer C-06225","SW-COMM-2","09/12/2024",12835
"Customer C-40800","SW-COMM-4","2020-05-05",12016
"Customer C-05598","SW-RO-40","10/13/2022",63083
"Customer C-05984","SW-ROLLOFF-40YD","04/23/2024",56625
"Customer C-21024","SW-RES-1-M","10/06/2021",62579
"Customer C-01201","SW-RO-10","01/25/2024",29775
"Customer C-13108","SW-COMM-6","18-Jul-24",19071
"Customer C-11390","SW-COMM-2","16-May-24",9689
"Customer C-44845","SW-RO-40YD","11/13/2022",55306
"Customer C-09366","SW-RO-30YD","27-Jul-19",53310
"Customer C-31680","SW-ROLLOFF-10YD","10/19/2019",27053
"Customer C-44278","SW-RO-40","2019-04-09",63381
"Customer C-40548","SW-COMM-2YD","07/19/20",5281
"Customer C-18030","SW-COMM-4","11/01/20",13754
"Customer C-24474","SW-COMM-6","07-Oct-24",19837
"Customer C-03116","SW-RO-40","06/01/2021",56282
"Customer C-18832","SW-ROLLOFF-10YD","11/18/2020",29084
"Customer C-14806","SW-FL-8YD","2021-06-15",19364
"Customer C-22338","SW-COMM-6","07/14/21",10029
"Customer C-01647","SW-RO-10","08-Jan-19",30468
"Customer C-36708","SW-COMM-6","2020-08-13",12363
"Customer C-19662","SW-FL-8YD","02-Jul-24",13384
"Customer C-18880","SW-RES-1-BW","03/13/2022",10530
"Customer C-18060","SW-ROLLOFF-20YD","2020-09-12",43454
"Customer C-07472","SW-COMM-2YD","2021-06-07",13216
"Customer C-07358","SW-RO-40","12/16/2022",60180
"Customer C-01651","SW-RO-40","06/09/2019",61477
"Customer C-16412","SW-RO-20YD","25-Jun-23",35754
"Customer C-26820","SW-ROLLOFF-10YD","06-Apr-23",30053
"Customer C-06599","SW-ROLLOFF-30YD","2020-09-06",48005
"Customer C-39621","SW-COMM-6","05-May-19",16623
"Customer C-32187","SW-COMM-4","06-Feb-24",7479
"Customer C-07097","SW-ROLLOFF-10YD","09/08/24",32588
"Customer C-31226","SW-RO-10","07/06/2020",26316
"Customer C-29199","SW-COMM-4","2020-06-18",12526
"Customer C-04124","SW-RES-1-BW","2019-02-25",60684
"Customer C-22863","SW-RES-1-M","2024-01-26",16786
"Customer C-17728","SW-FL-2YD","11/02/20",11436
"Customer C-03193","SW-RO-30","03/09/24",53471
"Customer C-16502","SW-FL-8YD","08/25/2024",21873
"Customer C-12409","SW-FL-8YD","2021-01-20",20668
"Customer C-34988","SW-COMM-6YD","12/24/2022",18325
"Customer C-24909","SW-RO-20","12/24/2020",36831
"Customer C-29798","SW-ROLLOFF-30YD","2020-04-18",47444
"Customer C-26490","SW-COMM-XX","2023-10-06",63943
"Customer C-29292","SW-ROLLOFF-40YD","12/14/2021",60833
"Customer C-34700","SW-ROLLOFF-30YD","04/23/22",50697
"Customer C-08591","SW-COMM-6","01/27/2019",17456
"Customer C-42894","SW-COMM-XX","2023-10-24",27047
"Customer C-04592","SW-COMM-2YD","07-Sep-22",10796
"Customer C-35671","SW-ROLLOFF-30YD","2024-07-27",45872
"Customer C-26290","SW-RO-30","01/19/23",53213
"Customer C-36344","SW-FL-8YD","06-Apr-20",21769
"Customer C-07589","SW-ROLLOFF-20YD","2019-10-10",35881
"Customer C-29547","SW-ROLLOFF-10YD","06/25/2023",34134
"Customer C-26816","SW-RO-10YD","2021-05-28",25606
"Customer C-34483","SW-RES-1-W","12/23/2022",57249
"Customer C-41990","SW-RO-20YD","11/23/2020",43981
"Customer C-12405","SW-RO-30","01-Jul-24",53246
"Customer C-05729","SW-RO-20YD","01/16/2022",44093
"Customer C-00480","SW-COMM-6","01/23/2024",18319
"Customer C-19936","SW-COMM-8YD","16-Aug-21",18895
"Customer C-24073","SW-ROLLOFF-10YD","05/12/2021",27134
"Customer C-05369","SW-ROLLOFF-10YD","01-Oct-20",25908
"Customer C-02411","SW-ROLLOFF-30YD","08/02/2022",52467
"Customer C-23771","SW-COMM-8","2020-03-20",22240
"Customer C-38637","SW-COMM-8YD","06/15/23",19464
"Customer C-36780","SW-RO-20YD","06/01/19",36284
"Customer C-24145","SW-RO-40","01/25/2020",57821
"Customer C-40451","SW-RO-30YD","06/18/2023",50192
"Customer C-15285","SW-RO-10","09/12/23",28656
"Customer C-15166","SW-COMM-XX","11/22/2019",17679
"Customer C-06628","SW-ROLLOFF-10YD","07/19/2019",26270
"Customer C-41744","SW-RO-30YD","09-Aug-22",53818
"Customer C-20148","SW-RO-20","2024-12-21",40818
"Customer C-05804","SW-RO-30YD","01/20/2022",50172
"Customer C-00067","SW-RO-30","10/19/23",46674
"Customer C-14021","SW-COMM-4YD","12/10/2023",13886
"Customer C-06204","SW-RO-20","2022-05-24",35337
"Customer C-06535","SW-RO-20YD","02/23/22",41060
"Customer C-38801","SW-COMM-8YD","10-Sep-23",22630
"Customer C-04490","SW-RO-10YD","18-Jan-19",26037
"Customer C-02400","SW-COMM-XX","2021-01-02",14677
"Customer C-44654","OLD-SVC-7","11/16/24",26636
"Customer C-44068","SW-RO-30YD","01/17/21",46940
"Customer C-12544","SW-ROLLOFF-20YD","03/25/2022",35356
"Customer C-36118","SW-FL-8YD","08-Oct-21",22024
"Customer C-10596","SW-RES-1-BW","12/17/2023",47821
"Customer C-23834","SW-COMM-6YD","21-Jan-19",17069
"Customer C-05820","SW-RO-20YD","03/26/2019",42942
"Customer C-43271","SW-RES-1-M","2021-04-09",55514
"Customer C-40002","SW-ROLLOFF-10YD","2022-03-06",25519
"Customer C-35082","SW-RO-30","01/26/24",50675
"Customer C-02211","SW-RO-10YD","2019-12-03",26955
"Customer C-27166","SW-ROLLOFF-40YD","11/09/2019",55908
"Customer C-27447","SW-FL-4YD","08/26/22",13966
"Customer C-01308","SW-ROLLOFF-40YD","10/20/21",58838
"Customer C-37571","SW-COMM-6YD","10/24/24",11387
"Customer C-16918","SW-RO-20","08/27/2023",36122
"Customer C-29559","SW-RO-20","01/05/22",41035
"Customer C-18366","SW-RO-10YD","02-Feb-24",26012
"Customer C-31419","SW-FL-8YD","26-Oct-21",16205
"Customer C-09459","SW-XX-99YD","07/15/2020",43493
"Customer C-04472","SW-RES-1-M","08/14/2022",43172
"Customer C-28019","SW-RO-20YD","12/10/2024",37821
"Customer C-27149","SW-RO-40","02/14/2021",63450
"Customer C-06466","SW-COMM-8YD","2021-06-14",16674
"Customer C-38646","SW-RO-40YD","03/07/2024",63510
"Customer C-32629","SW-RO-40","07/01/23",59588
"Customer C-22321","SW-COMM-2YD","2022-04-10",12504
"Customer C-26598","SW-RO-40","01/10/2024",60072
"Customer C-31316","OLD-SVC-7","11-Feb-23",14427
"Customer C-44781","SW-COMM-2YD","11/23/2019",13669
"Customer C-16118","SW-FL-4YD","02/22/23",13177
"Customer C-20282","SW-RO-30","08/18/22",50113
"Customer C-26776","SW-RO-20","04-Dec-24",40755
"Customer C-43330","SW-RO-40","01/01/2019",60031
"Customer C-04354","SW-COMM-8","22-Nov-20",15370
"Customer C-28870","SW-RO-20","08/14/2023",43620
"Customer C-31327","SW-COMM-2","09/02/23",13511
"Customer C-10979","SW-RO-40YD","09/28/20",64819
"Customer C-10477","SW-ROLLOFF-40YD","2020-06-21",55070
"Customer C-06049","SW-COMM-6YD","07-Mar-24",17313
"Customer C-16028","SW-RES-1-BW","04/22/2019",10917
"Customer C-03730","SW-RO-20YD","04-Dec-20",44706
"Customer C-32304","OLD-SVC-7","2020-03-20",26473
"Customer C-15092","SW-COMM-6YD","11/27/20",12728
"Customer C-23923","SW-RO-10YD","05/10/2020",32425
"Customer C-44955","SW-RO-10YD","2019-08-05",25007
"Customer C-14431","SW-RO-10","2021-09-20",32755
"Customer C-04399","SW-RO-40","08/25/2020",58388
"Customer C-12380","SW-FL-6YD","10/17/2022",11122
"Customer C-27587","SW-COMM-4","03/06/2021",16443
"Customer C-36779","SW-FL-2YD","07/09/24",6912
"Customer C-08703","SW-RO-40","2021-08-13",60920
"Customer C-11550","SW-ROLLOFF-40YD","17-Jan-21",62752
"Customer C-16408","SW-RES-1-M","17-Jun-21",45139
"Customer C-37538","SW-RES-1-M","2023-10-02",54382
"Customer C-38708","SW-COMM-6YD","2019-11-25",11938
"Customer C-44309","SW-COMM-8","10/24/2020",17134
"Customer C-09213","SW-ROLLOFF-20YD","04/25/21",43597
"Customer C-35252","SW-COMM-6YD","05/05/2023",18160
"Customer C-33004","SW-ROLLOFF-40YD","07-Apr-23",55517
"Customer C-22579","SW-RES-1-W","08/14/2021",31182
"Customer C-38430","SW-RO-30YD","05-Feb-23",52664
"Customer C-02869","SW-ROLLOFF-10YD","2024-12-27",27870
"Customer C-39890","SW-COMM-4YD","01/22/2022",9211
"Customer C-30669","SW-RO-10YD","01-Jul-24",33557
"Customer C-21972","SW-RO-40","10/19/2024",63458
"Customer C-41629","SW-RO-20YD","06/12/2024",37862
"Customer C-23274","SW-ROLLOFF-10YD","05/06/2021",27654
"Customer C-23874","SW-ROLLOFF-20YD","10/05/2019",41976
"Customer C-09068","SW-RO-20","11/18/20",37264
"Customer C-05718","SW-RO-20YD","06/14/20",43016
"Customer C-06667","SW-RO-30YD","2019-03-11",48685
"Customer C-12490","SW-RO-40YD","06/08/21",62726
"Customer C-11079","SW-COMM-4YD","06/12/2024",15195
"Customer C-35880","SW-RO-40YD","09/07/2019",61884
"Customer C-26770","SW-RO-10YD","2024-07-15",25274
"Customer C-44220","SW-FL-6YD","09/07/2023",15954
"Customer C-42447","SW-COMM-4","13-Apr-19",13159
"Customer C-10570","SW-RO-20YD","05/26/2023",44771
"Customer C-34406","SW-COMM-4YD","06-Jan-24",12054
"Customer C-23468","SW-ROLLOFF-10YD","06/16/21",27190
"Customer C-00028","SW-ROLLOFF-10YD","11/07/2023",29482
"Customer C-27712","SW-FL-2YD","05-Nov-21",11496
"Customer C-31377","SW-COMM-2YD","16-Oct-22",9880
"Customer C-39785","SW-RO-40YD","12/20/2019",60178
"Customer C-10292","SW-RO-10YD","24-Jul-23",27060
"Customer C-42972","SW-COMM-4YD","06/10/2019",7967
"Customer C-17258","SW-ROLLOFF-20YD","10/07/2022",41419
"Customer C-15477","SW-ROLLOFF-40YD","03/10/2024",59951
"Customer C-24087","SW-COMM-4","11/07/2022",9706
"Customer C-24527","SW-RO-30YD","07/20/2023",48979
"Customer C-40112","SW-FL-4YD","06/15/19",13394
"Customer C-31173","SW-ROLLOFF-30YD","12/02/23",50911
"Customer C-32652","SW-FL-4YD","28-Jul-24",13636
"Customer C-35215","SW-RO-10","11/15/22",29190
"Customer C-19415","SW-FL-2YD","04/25/20",5041
"Customer C-14845","SW-FL-6YD","2019-02-19",11179
"Customer C-10105","SW-COMM-2","2022-04-24",8440
"Customer C-42047","SW-COMM-2","07-Feb-21",13968
"Customer C-15774","SW-RO-10","2021-04-27",26477
"Customer C-23923","SW-COMM-8","12/14/2019",18264
"Customer C-19328","SW-RO-10","04/06/20",34384
"Customer C-15673","SW-ROLLOFF-10YD","08/05/2022",26166
"Customer C-31671","SW-ROLLOFF-30YD","2022-06-25",46175
"Customer C-22290","SW-COMM-2YD","2024-04-06",9064
"Customer C-06243","SW-XX-99YD","08/02/2024",39791
"Customer C-09105","SW-COMM-6YD","05/23/19",14789
"Customer C-31325","LEGACY-CODE","2023-08-20",61478
"Customer C-27383","SW-ROLLOFF-30YD","07/22/23",46559
"Customer C-04469","SW-RO-40","12/20/2021",56584
"Customer C-11392","SW-COMM-8","28-Nov-20",20195
"Customer C-32389","SW-ROLLOFF-10YD","10/18/22",32451
"Customer C-11888","SW-COMM-8","05/03/2024",15103
"Customer C-18266","SW-ROLLOFF-20YD","2023-12-14",35853
"Customer C-01313","SW-COMM-8YD","18-Jan-19",13319
"Customer C-34604","SW-ROLLOFF-10YD","11-Sep-23",34783
"Customer C-11507","SW-RO-30","02/11/22",47982
"Customer C-12031","SW-RES-1-W","2023-07-19",34133
"Customer C-17341","SW-RO-20","2021-05-01",36688
"Customer C-37760","SW-RO-10","11/03/2021",29228
"Customer C-37157","SW-RO-10YD","05/28/20",26329
"Customer C-02381","SW-COMM-4","2019-11-14",14905
"Customer C-19262","SW-ROLLOFF-10YD","07/17/24",29711
"Customer C-42668","SW-RO-40","07/19/22",55632
"Customer C-27626","SW-RO-10","2023-03-04",29443
"Customer C-34677","SW-RO-30","01-Apr-19",54614
"Customer C-12498","SW-RES-1-W","04/03/19",8579
"Customer C-16539","SW-ROLLOFF-30YD","11/16/2019",54107
"Customer C-15178","SW-COMM-4","09/15/2020",11426
"Customer C-26528","SW-RO-30","03/01/21",47898
"Customer C-24139","SW-FL-2YD","04/22/24",9941
"Customer C-14927","SW-ROLLOFF-10YD","2024-05-12",29378
"Customer C-41597","SW-RO-20YD","2020-02-05",35123
"Customer C-42223","SW-COMM-8YD","2020-06-14",14845
"Customer C-42644","SW-COMM-4","19-Jan-22",16355
"Customer C-26651","SW-RO-30","10/02/2021",52222
"Customer C-24193","SW-COMM-8","09/08/21",15402
"Customer C-38231","SW-RO-10","06/07/2021",28450
"Customer C-17735","SW-RES-1-BW","08/25/2022",20814
"Customer C-23469","SW-RO-20","2020-03-12",44601
"Customer C-25026","SW-ROLLOFF-40YD","2021-04-28",62853
"Customer C-02814","SW-FL-6YD","01-Jan-21",11612
"Customer C-44592","SW-FL-4YD","05/22/22",12869
"Customer C-34629","SW-COMM-4YD","09/23/22",14358
"Customer C-30002","SW-COMM-4YD","10/15/24",12951
"Customer C-27528","SW-RO-30YD","02-Oct-19",46734
"Customer C-07036","SW-RO-20","16-Mar-21",35384
"Customer C-14282","SW-RO-40","10/06/2023",63672
"Customer C-42220","SW-RO-40","2022-01-16",58823
"Customer C-20024","SW-COMM-8","28-Jul-21",18539
"Customer C-24201","SW-RES-1-W","06/08/2019",60897
"Customer C-22368","SW-RO-40YD","23-Jan-19",59331
"Customer C-21577","SW-ROLLOFF-10YD","04/04/2024",26118
"Customer C-23259","SW-RO-40YD","18-May-20",61964
"Customer C-10852","SW-RO-40YD","10/05/2019",61050
"Customer C-17460","SW-FL-4YD","01/07/2024",9411
"Customer C-15148","SW-ROLLOFF-30YD","09/16/2021",48720
"Customer C-03700","SW-COMM-6","15-Apr-23",11836
"Customer C-13947","SW-RO-20YD","17-Mar-22",35286
"Customer C-44883","SW-COMM-2","27-Apr-23",4335
"Customer C-36097","SW-FL-6YD","2020-02-03",11023
"Customer C-35083","SW-RO-30YD","2024-12-15",54178
"Customer C-17525","SW-RES-1-BW","2020-02-10",41511
"Customer C-21109","SW-ROLLOFF-10YD","14-Mar-24",29444
"Customer C-00624","SW-COMM-4","03/17/19",7826
"Customer C-29510","SW-COMM-6","2022-03-07",12857
"Customer C-37728","NOPE-1","17-Jun-20",48157
"Customer C-42261","SW-COMM-8","2022-02-09",20486
"Customer C-40595","SW-COMM-4YD","08/04/2023",9690
"Customer C-17152","SW-RO-40YD","06/16/22",62390
"Customer C-00230","SW-RO-10","02/09/2022",25737
"Customer C-28438","SW-ROLLOFF-20YD","06-Oct-20",41651
"Customer C-13548","SW-RO-20","08/14/2019",42059
"Customer C-38229","SW-RES-1-W","03-Jan-19",38300
"Customer C-18057","SW-COMM-6YD","09/26/2020",18501
"Customer C-28091","SW-RO-30","03/17/24",53310
"Customer C-21480","OLD-SVC-7","11/17/2024",12062
"Customer C-33649","SW-RES-1-W","2023-12-16",21082
"Customer C-08202","SW-FL-8YD","01/15/24",22470
"Customer C-00450","SW-FL-6YD","2019-11-08",10279
"Customer C-00158","SW-COMM-4YD","05/18/2024",15864
"Customer C-11869","SW-COMM-4YD","07-Oct-22",11057
"Customer C-23576","SW-ROLLOFF-30YD","05/03/2019",54699
"Customer C-43413","SW-RO-30YD","2023-06-02",52531
"Customer C-39153","SW-COMM-XX","28-Jan-23",9226
"Customer C-15477","SW-FL-6YD","27-Nov-21",11447
"Customer C-01302","SW-COMM-6YD","10/04/19",14495
"Customer C-23566","SW-COMM-4YD","08/03/2023",15441
"Customer C-10150","SW-COMM-8YD","06/01/2022",19472
"Customer C-28208","SW-RO-10YD","2020-10-22",34208
"Customer C-10831","SW-ROLLOFF-20YD","09/16/23",35251
"Customer C-31279","SW-ROLLOFF-20YD","12/20/2020",44279
"Customer C-38196","SW-RO-10YD","11/05/2024",31881
"Customer C-36600","SW-RO-10","04/01/20",29531
"Customer C-11172","SW-RO-10","01/16/23",29239
"Customer C-36965","SW-COMM-8YD","10-May-20",13083
"Customer C-34890","SW-COMM-8","06/26/2019",15110
"Customer C-31517","SW-COMM-8YD","02/01/2023",13975
"Customer C-24835","SW-RO-30YD","04/28/2023",51545
"Customer C-18941","SW-COMM-4YD","06/25/24",10261
"Customer C-15517","SW-ROLLOFF-20YD","03/07/2021",35371
"Customer C-13010","SW-COMM-4YD","11/07/2023",7764
"Customer C-44699","SW-ROLLOFF-10YD","2019-06-23",32538
"Customer C-19834","SW-RO-30YD","2021-04-02",46776
"Customer C-24478","SW-RO-40YD","07/24/22",55308
"Customer C-34341","SW-RO-30YD","12/05/2021",51307
"Customer C-43135","SW-FL-6YD","08/04/2021",12100
"Customer C-13872","SW-ROLLOFF-10YD","03/04/23",32859
"Customer C-10306","SW-COMM-8YD","04/10/2019",14611
"Customer C-35977","SW-ROLLOFF-40YD","2023-04-09",64106
"Customer C-03937","SW-ROLLOFF-10YD","10/22/2020",30935
"Customer C-19345","SW-FL-2YD","06/03/20",6437
"Customer C-43297","SW-RO-40YD","2021-09-03",57389
"Customer C-05680","SW-RO-30YD","2023-09-20",53684
"Customer C-19392","SW-RES-1-W","07/16/2022",62849
"Customer C-02099","SW-FL-4YD","2022-12-19",9323
"Customer C-40827","SW-COMM-8YD","18-Apr-22",16950
"Customer C-16082","SW-COMM-2YD","2024-03-02",9536
"Customer C-24947","SW-FL-8YD","2023-08-20",20169
"Customer C-25288","SW-RO-20","25-Mar-24",39100
"Customer C-42553","SW-COMM-2YD","07-Jul-21",11332
"Customer C-32384","SW-RO-10YD","07/10/2022",27303
"Customer C-31223","SW-RO-30","12/14/2019",54900
"Customer C-38154","SW-RO-10","11-Jun-23",28523
"Customer C-44414","SW-RO-10","05/22/23",30893
"Customer C-19441","SW-RO-20YD","15-May-22",43948
"Customer C-34963","SW-COMM-XX","04-Jun-23",13399
"Customer C-06268","SW-COMM-4","08/22/2024",11694
"Customer C-32565","SW-RO-20","07/17/2023",36068
"Customer C-07512","SW-RES-1-M","05/23/2020",55424
"Customer C-29923","SW-COMM-8YD","05/16/20",17421
"Customer C-06092","SW-RO-20YD","09/24/22",44069
"Customer C-40170","SW-COMM-2","02/24/21",10037
"Customer C-30348","SW-FL-2YD","07/06/23",6796
"Customer C-14745","SW-COMM-8","10/23/2019",18420
"Customer C-35056","SW-RO-30YD","11/14/2022",52734
"Customer C-18919","SW-COMM-8YD","10-Jul-24",19409
"Customer C-30464","SW-RES-1-BW","04/15/2022",43741
"Customer C-02183","SW-RO-10","08/19/2022",33092
"Customer C-09553","SW-ROLLOFF-40YD","08/25/2024",63973
"Customer C-29807","SW-ROLLOFF-40YD","28-Feb-22",58421
"Customer C-23696","SW-COMM-4","06/03/2019",12606
"Customer C-05717","SW-FL-8YD","04/10/22",18426
"Customer C-28733","SW-RO-10YD","2023-09-13",27111
"Customer C-30381","SW-COMM-6YD","2019-07-07",15174
"Customer C-24564","SW-COMM-4YD","12/10/22",15338
"Customer C-13195","SW-ROLLOFF-40YD","01/23/21",62610
"Customer C-04646","SW-ROLLOFF-10YD","07/21/19",25391
"Customer C-08727","SW-ROLLOFF-40YD","12/13/20",57105
"Customer C-27563","SW-FL-6YD","28-Jun-19",17393
"Customer C-27665","SW-ROLLOFF-20YD","03-Apr-23",38221
"Customer C-15560","SW-FL-6YD","2020-01-16",19013
"Customer C-04655","SW-RES-1-W","2019-02-19",47196
"Customer C-29179","SW-RO-10YD","10/28/24",28539
"Customer C-30423","SW-RO-10YD","04/18/21",33545
"Customer C-21606","SW-ROLLOFF-10YD","2021-06-08",26222
"Customer C-43134","SW-FL-8YD","2020-02-16",21838
"Customer C-40319","SW-COMM-4","10/06/2022",9316
"Customer C-02151","SW-RO-30YD","27-Sep-24",50360
"Customer C-14652","SW-COMM-6YD","26-Jun-21",13635
"Customer C-08046","LEGACY-CODE","02/16/21",46864
"Customer C-35635","SW-COMM-6YD","12/11/2021",19304
"Customer C-43065","SW-ROLLOFF-20YD","11/04/2019",37103
"Customer C-20346","LEGACY-CODE","07/06/2024",43901
"Customer C-24328","SW-FL-4YD","05/19/2021",11654
"Customer C-11668","SW-FL-4YD","05/20/23",8080
"Customer C-39592","SW-RO-20","21-Apr-20",40655
"Customer C-12316","SW-RO-10YD","08/28/20",28155
"Customer C-28601","SW-ROLLOFF-10YD","2022-03-16",34701
"Customer C-10622","SW-RO-40YD","02/11/2021",59121
"Customer C-04231","SW-RO-20","14-Jan-20",43772
"Customer C-15169","SW-COMM-6","27-Feb-22",17976
"Customer C-33757","SW-COMM-4YD","2019-04-14",12045
"Customer C-32625","SW-FL-2YD","08/17/21",5667
"Customer C-24823","SW-COMM-4YD","2019-05-08",11232
"Customer C-05812","SW-FL-6YD","28-Oct-20",16798
"Customer C-20569","SW-COMM-6YD","2021-11-24",10717
"Customer C-35809","SW-COMM-6YD","03/26/20",16259
"Customer C-35084","SW-RO-20","05/10/2023",40981
"Customer C-09540","SW-RO-40","14-Jun-23",61610
"Customer C-12210","SW-COMM-8YD","2021-09-18",15971
"Customer C-14534","SW-ROLLOFF-20YD","2020-02-15",36341
"Customer C-31642","SW-RO-10YD","02-Dec-24",28503
"Customer C-07114","SW-COMM-4","12/05/20",8603
"Customer C-44701","SW-FL-2YD","06/25/19",8644
"Customer C-36594","SW-ROLLOFF-20YD","2021-09-04",41978
"Customer C-05752","SW-COMM-2YD","06/08/2021",4251
"Customer C-38917","SW-RO-20","11/14/22",40265
"Customer C-10039","SW-RO-10","12/10/23",29817
"Customer C-11693","SW-COMM-6","20-Feb-20",11341
"Customer C-30689","SW-RO-10","03/16/2019",34056
"Customer C-40765","SW-FL-8YD","11/12/2021",20035
"Customer C-01522","SW-RES-1-M","2021-07-25",61328
"Customer C-12504","SW-RO-40YD","21-May-24",60208
"Customer C-16713","SW-FL-4YD","06/12/20",9275
"Customer C-13573","SW-RO-20YD","12/02/20",40852
"Customer C-01417","NOPE-1","08/19/2020",11190
"Customer C-02916","SW-FL-2YD","2019-09-07",4523
"Customer C-04337","SW-FL-6YD","08/23/19",12233
"Customer C-05911","SW-FL-4YD","18-Nov-23",16059
"Customer C-37125","SW-COMM-8","2020-01-27",14438
"Customer C-31603","SW-FL-4YD","2020-01-28",15377
"Customer C-07224","SW-RO-20YD","09/05/2023",42249
"Customer C-38375","SW-RO-30YD","2023-09-26",54408
"Customer C-00840","SW-COMM-4","05/01/2023",12804
"Customer C-21734","SW-FL-2YD","04/02/2022",8779
"Customer C-35661","SW-COMM-8YD","02/05/2023",19593
"Customer C-25521","SW-COMM-6","2022-03-07",11812
"Customer C-01670","SW-FL-6YD","08/26/19",12903
"Customer C-40557","SW-ROLLOFF-30YD","10/08/2024",52047
"Customer C-07232","SW-COMM-2YD","2019-11-19",4254
"Customer C-15385","SW-ROLLOFF-10YD","12/01/2019",29289
"Customer C-09552","SW-COMM-2","02/02/2019",9490
